index,Country,Target Text,Target Name,index,Theme,Text,generated_sample
53,Sri Lanka,The use of sanitary landfills for the disposal of residual waste will be increased from the current level of 5% to 100% on weight basis,NDC 4 - Waste,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
54,Sri Lanka,Generic enabling activities,NDC 5 - Waste,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
55,Sri Lanka,Increase forest cover of the country up to 32% by 2030,NDC 1 - Forestry,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",1
56,Sri Lanka,Improve the quality of growing stock of natural forests and plantations,NDC 2 - Forestry,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",1
57,Sri Lanka,Strengthen catchment protection of major rivers and cascade systems,NDC 3 - Forestry,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
58,Sri Lanka,Improve and increase of Trees Outside Forests,NDC 4 - Forestry,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",1
59,Sri Lanka,Generic enabling activities,NDC 5 - Forestry,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
60,Sri Lanka,Reduce post-harvest losses and value addition of fruits and vegetables,NDC 1 - Agriculture (mitigation),15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
61,Sri Lanka,Increase crop productivity,NDC 2 - Agriculture (mitigation),15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
62,Sri Lanka,Improve adoption of renewable energy for crop farming/value addition,NDC 3 - Agriculture (mitigation),15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
63,Sri Lanka,"Improve dairy sector productivity by managing herd, herd health, feed and by improving animal comfort and welfare (40% increase of milk yield per cattle by 2030 on unconditional basis and further increase up to 55% on conditional basis. Increase productive milking cow percentage of the herd up to 40% on conditional basis)",NDC 4 - Agriculture (mitigation),15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
64,Sri Lanka,"Improve productivity of Monogastrics by improving genetic, feed efficiency, animal health, comfort and welfare",NDC 5 - Agriculture (mitigation),15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
65,Sri Lanka,Adopt renewable energy for livestock applications,NDC 6 - Agriculture (mitigation),15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
66,Sri Lanka,Climate change considerations mainstreamed into agriculture in the country,NDC 1 - Agriculture (adaptation),15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
67,Sri Lanka,Promote Integrated Pest Management (IPM) and Integrated Plant and Nutrition Systems (IPNS) in most vulnerable areas/districts/crops,NDC 2 - Agriculture (adaptation),15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
68,Sri Lanka,Develop/introduce varieties resistant/tolerant to biotic and abiotic stresses targeting most vulnerable agricultural crops to climate change,NDC 3 - Agriculture (adaptation),15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
69,Sri Lanka,Revisit the Agro Ecological Regions (AERs) maps of the country with current and future climate scenarios and recommend appropriate crops for different regions to reduce vulnerability to climate change impacts,NDC 4 - Agriculture (adaptation),15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
70,Sri Lanka,Enhance sustainable land and water management pratices in areas where anticipated climate vulnerability is severe,NDC 5 - Agriculture (adaptation),15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
71,Sri Lanka,Enhanced early warning and risk management mechanisms introduced to reduce climate change vulnerability,NDC 6 - Agriculture (adaptation),15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
72,Sri Lanka,Ecosystem-based Approach to Fisheries Management (EAFM) adopted in areas of high climate vulnerability to enhance resilience,NDC 1 - Fisheries,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
73,Sri Lanka,Expand aquaculture and culture-based fisheries to address food security issues relating to climate change,NDC 2 - Fisheries,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
74,Sri Lanka,Breeding of climate change resilient and commercially important aquatic resources,NDC 3 - Fisheries,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
75,Sri Lanka,"Increase the production capabilities of fisheries, aquatic resources in 30 lagoons that are highly vulnerable to climate change",NDC 4 - Fisheries,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
76,Sri Lanka,Enhanced safety at sea against climate change influenced extreme conditions,NDC 5 - Fisheries,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
77,Sri Lanka,Diversification of livelihoods of fisherfolk to build resilience to climate change,NDC 6 - Fisheries,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
78,Sri Lanka,Conduct fisheries and aquatic resources research to build resilience to climate change,NDC 7 - Fisheries,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
79,Sri Lanka,Introduce adaptation measures to address adverse impacts of climate change on ruminant livestock,NDC 1 - Livestock,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
80,Sri Lanka,Introduce technological innovations and interventions to build resilience in poultry and swine farming,NDC 2 - Livestock,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
81,Sri Lanka,"Improve research, education, awareness and capacity building for climate change adaptation",NDC 3 - Livestock,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
82,Sri Lanka,Integrated River Basin Management (IRBM) adopted in 15 prioritized river basins in the country,NDC 1 - Water,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
83,Sri Lanka,"Ground and surface water monitoring in the Northern, North Central and North Western provinces and other areas of high drinking water vulnerability to drought",NDC 2 - Water,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
84,Sri Lanka,Promote climate-resilient water supply schemes,NDC 3 - Water,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
85,Sri Lanka,"Promote the use of wastewater for gardening, sanitary, construction and other purposes to reduce demand for treated water",NDC 4 - Water,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
86,Sri Lanka,Establish salinity barriers in 3 rivers where intakes are subjected to climate change influenced saline water intrusion during the drought season,NDC 5 - Water ,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
87,Sri Lanka,Capacity building for water sector personnel and public awareness on building resilience to climate change,NDC 6 - Water,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
88,Sri Lanka,"Restore, rehabilitate and augment 25 major/medium reservoirs and 300 minor irrigation systems and 200km length of irrigation canals of the country for enhancing climate resilience in the agriculture sector",NDC 7 - Water,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
89,Sri Lanka,Introduce or promote alternative water resources as a climate change resilience building intervention for domestic and supplementary irrigation,NDC 8 - Water,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
90,Sri Lanka,Enhance water management in 40 irrigation schemes,NDC 9 - Water,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
91,Sri Lanka,Assess river floods and mitigation measures and early warning systems for possible flash floods for five priority basins,NDC 10 - Water,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
92,Sri Lanka,Management of climate-sensitive areas and restoration of degraded areas inside and outside the protected areas (Protected Areas) network to conserve habitats that are highly vulnerable to climate change,NDC 1 - Biodiversity,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",1
93,Sri Lanka,Increase connectivity in the zones that will be subjected to climate-driven changes according to current predictions through landscape approaches,NDC 2 - Biodiversity,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
94,Sri Lanka,Expansion of Protected Area (Protected Areas) extent to enhance the ability of the Protected Areas network to function as a buffer for climate change,NDC 3 - Biodiversity,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
95,Sri Lanka,Strengthen ex-situ conservation programmes covering climate-vulnerable taxa and regions,NDC 4 - Biodiversity,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
96,Sri Lanka,Effective management of the spread of Invasive Alien Species (Invasive Alien Species) triggered by favorable climatic conditions,NDC 5 - Biodiversity,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
97,Sri Lanka,Establish an accurate sea level rise forecasting system for the country,NDC 1 - Coastal & Marine,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
98,Sri Lanka,Prepare updated vulnerability and risk maps for the coastal belt of the country ,NDC 2 - Coastal & Marine,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
99,Sri Lanka,Adopt optimal shoreline management works/measures covering affected length of shoreline using a combination of hard & soft solutions to prevent coastal erosion in areas most vulnerable to Sea Level Rise,NDC 3 - Coastal & Marine,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
100,Sri Lanka,Identify and declare coastal and marine natural areas of high priority for building resilience for climate change impacts,NDC 4 - Coastal & Marine,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
101,Sri Lanka,Policy intiatives for enhancing the climate resilience of the health sector promoted and integrated to all related sectors,NDC 1 - Health,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
102,Sri Lanka,Improved capacity to manage non-communicable diseases (Non-Communicable Disease) and health conditions directly attributable to climate change,NDC 2 - Health,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
103,Sri Lanka,Manage the worsening of under-nutrition and malnutrition due to climate change,NDC 3 - Health,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
104,Sri Lanka,"Strengthen surveilance and management of climate-sensitive vector and rodent borne diseases (dengue, malaria, filaria, leishmaniasis and leptospirosis)",NDC 4 - Health,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
105,Sri Lanka,"Reduce morbidity and mortality from extreme weather/climate events (floods, droughts, landslides and other climate-related emergencies)",NDC 5 - Health,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
106,Sri Lanka,"Enhance the resilience of human settlements and infrastructure through mainstreaming climate change adaptation into national, sub-national and local level physical planning",NDC 1 - Urban Planning & Human Settlements,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
107,Sri Lanka,Incorporate Disaster Risk Reduction (Disaster Risk Reduction) into the urban and human settlement planning/implementation in areas of high vulnerability to climate change risks,NDC 2 - Urban Planning & Human Settlements,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
108,Sri Lanka,Establish a climate-resilient built environment,NDC 3 - Urban Planning & Human Settlements,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
109,Sri Lanka,Minimize the impact of slow onset events (sea-level rise) on coastal settlements and infrastructure,NDC 4 - Urban Planning & Human Settlements,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
110,Sri Lanka,Build resilience through sustainable tourism practices and improved risk preparedness in destinations of high climate change vulnerability,NDC 1 - Tourism,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
111,Sri Lanka,Introduce risk reduction and risk transfer mechanisms for climate-induced disasters affecting tourism,NDC 2 - Tourism,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
112,Sri Lanka,Promote climate resilience in the tourism sector by introducing green building design to all new constructions and refurbishments,NDC 3 - Tourism,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
113,Sri Lanka,Conduct a gap analysis to assess the current status and understanding of Loss and Damage,NDC 1 - L&D,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
114,Sri Lanka,Strengthen the existing weather and climate forecasting system,NDC 2 - L&D,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
115,Sri Lanka,Improve data management systems to record losses and damages per sector,NDC 3 - L&D,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
116,Sri Lanka,"Establish an overarching, nationally appropriate, functional institutional mechanism for Loss and Damage in line with the Warsaw International Mechanism for Loss and Damage (WIM)",NDC 4 - L&D,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
117,Sri Lanka,Develop a comprehensive Risk Management Global Biodiversity Framework,NDC 5 - L&D,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
118,Sri Lanka,Halt the conversion of forests and wetlands to other land cover classes,Target 1,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",1
119,Sri Lanka,Restore and improve degraded forest (80% in the dry zone and 20% in the wet zone),Target 2,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",1
120,Sri Lanka,Increase forest cover from29% to 32%,Target 3,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",1
121,Sri Lanka,Reduce rate of soil degradation to improve land productivity and Soil Organic Carbon (SOC) stocks,Target 4,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",1
122,Sri Lanka,Reduce soil erosion of lands cultivated with annual and plantation crops,Target 5,15,"Land use, land use change, and forestry","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration.",
0,Sri Lanka,Ensure biodiversity inclusive spatial planning and management to prevent biodiversity loss,Draft NBT 1,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",1
1,Sri Lanka,Restore 30% of all degraded ecosystems in the island and surrounding sea by 2030,Draft NBT 2,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",1
2,Sri Lanka,"Conserve 30% of the island's land, wetlands, and seas",Draft NBT 3,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",1
3,Sri Lanka,"Halt species extinction, protect genetic diversity, and manage human-wildlife conflict",Draft NBT 4,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",1
4,Sri Lanka,"Ensure sustainable, safe and legal harvesting and trade of wild species",Draft NBT 5,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",1
5,Sri Lanka,Reduce introduction of Invasive Alien Species (Invasive Alien Species) by 50% and minimize impact,Draft NBT 6,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",
6,Sri Lanka,Reduce pollution and manage waste to prevent harm to biodiversity,Draft NBT 7,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",1
7,Sri Lanka,Minimize the impact of climate change on biodiversity and build resilience,Draft NBT 8,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",
8,Sri Lanka,Ensure management and use of wild species sustainably and legally to benefit people,Draft NBT 9,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",1
9,Sri Lanka,"Ensure sustainability and conserve biodiversity during agriculture, aquaculture, fisheries, mining, nature-based tourism and forestry",Draft NBT 10,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",1
10,Sri Lanka,"Restore, maintain and enhance nature's contributions to people using nature-based solutions",Draft NBT 11,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",1
11,Sri Lanka,Enhance urban planning with green and blue spaces for human well-being and biodiversity,Draft NBT 12,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",1
12,Sri Lanka,"Enable benefit sharing from genetic resources, related digital sequence information, and traditional knowledge",Draft NBT 13,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",
13,Sri Lanka,"Integrate biodiversity consideration into national policies, plans and decision-making",Draft NBT 14,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",1
14,Sri Lanka,"Enable businesses to assess, disclose and mitigate risks and negative impacts on biodiversity; while benefitting from and supporting biodiversity",Draft NBT 15,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",1
15,Sri Lanka,"Promote sustainable consumption to reduce waste through education, policies, and communication",Draft NBT 16,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",1
16,Sri Lanka,Strengthen biosafety and distribute the benefits of biotechnology,Draft NBT 17,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",
17,Sri Lanka,"Minimize impacts from harmful incentives and abiotic extractions on biodiversity, and scale up positive incentives and alternative solutions",Draft NBT 18,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",1
18,Sri Lanka,Mobilize adequate funding from all sources to implement the National Biodiversity Strategies and Action Plans and achieve the National Biodiversity Targets by 2030 ,Draft NBT 19,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",1
19,Sri Lanka,"Enable capacity-building and technology transfer for biodiversity research, conservation, monitoring and cooperation",Draft NBT 20,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",1
20,Sri Lanka,Manage data and ensure access to accurate knowledge and information to guide biodiversity inclusive decision making and action,Draft NBT 21,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",1
21,Sri Lanka,Make participation possible for all in decision-making and access to justice and information relating to biodiversity,Draft NBT 22,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",1
22,Sri Lanka,"Ensure gender equality and a gender-responsive approach for biodiversity conservation, management and sustainable use",Draft NBT 23,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",
23,Sri Lanka,"Build capacity for conservation of biodiversity at all its levels, and for sustainable use of bioresources to benefit people",Draft NBT 24,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",1
24,Sri Lanka,"Enable the implementation, monitoring, and review of National Biodiversity Strategies and Action Plans activities and achievement of the National Biodiversity Targets by 2030",Draft NBT 25,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",1
25,Sri Lanka,"Enhance renewable energy contribution to the national electricity generation mix by increasing Solar Photovoltaics, Wind, Hydro and Sustainable Biomass-based electricity generation (Target: Develop an additional capacity of 3,867MW renewable energy over the Renewable Energy capacity considered in Business as Usual scenario out of which approximately 950MW are on an unconditional basis and 2,917MW on a conditional basis)",NDC 1 - Energy,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",
26,Sri Lanka,"Implement Demand Side Management (DSM) measures by promoting energy efficient equipment, technologies and system improvements in a national energy efficiency improvement and conservation (EEI&C) programme",NDC 2 - Energy,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",
27,Sri Lanka,Conversion of existing fuel oil-based combined cycle power plants to Natural Gas (NG) and establishment of new NG plants as conditional measures (once the necessary infrastructure is available),NDC 3 - Energy,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",
28,Sri Lanka,"Transmission and distribution network efficiency improvements (loss reduction of 0.5% compared with Business as Usual by 2030) as an unconditional measure (Target - approximately 1,848 GWh energy savings)",NDC 4 - Energy,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",
