index,Country,Target Text,Target Name,index,Theme,Text,generated_sample
87,Sri Lanka,Capacity building for water sector personnel and public awareness on building resilience to climate change,NDC 6 - Water,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",0
88,Sri Lanka,"Restore, rehabilitate and augment 25 major/medium reservoirs and 300 minor irrigation systems and 200km length of irrigation canals of the country for enhancing climate resilience in the agriculture sector",NDC 7 - Water,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",0
89,Sri Lanka,Introduce or promote alternative water resources as a climate change resilience building intervention for domestic and supplementary irrigation,NDC 8 - Water,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",0
90,Sri Lanka,Enhance water management in 40 irrigation schemes,NDC 9 - Water,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",0
91,Sri Lanka,Assess river floods and mitigation measures and early warning systems for possible flash floods for five priority basins,NDC 10 - Water,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",0
92,Sri Lanka,Management of climate-sensitive areas and restoration of degraded areas inside and outside the protected areas (Protected Areas) network to conserve habitats that are highly vulnerable to climate change,NDC 1 - Biodiversity,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ","1 - Management of climate-sensitive areas and restoration of degraded areas inside and outside the protected areas network to conserve habitats that are highly vulnerable to climate change encompasses the essential overarching topic of forest restoration and sustainable management, as it implies actions related to enhancing forest carbon stocks and reducing deforestation through habitat conservation efforts."
93,Sri Lanka,Increase connectivity in the zones that will be subjected to climate-driven changes according to current predictions through landscape approaches,NDC 2 - Biodiversity,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",1 - sustainable forest management
94,Sri Lanka,Expansion of Protected Area (Protected Areas) extent to enhance the ability of the Protected Areas network to function as a buffer for climate change,NDC 3 - Biodiversity,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",1 - Enhancement of forest carbon stocks
95,Sri Lanka,Strengthen ex-situ conservation programmes covering climate-vulnerable taxa and regions,NDC 4 - Biodiversity,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",0
96,Sri Lanka,Effective management of the spread of Invasive Alien Species (Invasive Alien Species) triggered by favorable climatic conditions,NDC 5 - Biodiversity,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",0
97,Sri Lanka,Establish an accurate sea level rise forecasting system for the country,NDC 1 - Coastal & Marine,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",0
98,Sri Lanka,Prepare updated vulnerability and risk maps for the coastal belt of the country ,NDC 2 - Coastal & Marine,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",0
99,Sri Lanka,Adopt optimal shoreline management works/measures covering affected length of shoreline using a combination of hard & soft solutions to prevent coastal erosion in areas most vulnerable to Sea Level Rise,NDC 3 - Coastal & Marine,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",0
100,Sri Lanka,Identify and declare coastal and marine natural areas of high priority for building resilience for climate change impacts,NDC 4 - Coastal & Marine,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",0
101,Sri Lanka,Policy intiatives for enhancing the climate resilience of the health sector promoted and integrated to all related sectors,NDC 1 - Health,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",0
102,Sri Lanka,Improved capacity to manage non-communicable diseases (Non-Communicable Disease) and health conditions directly attributable to climate change,NDC 2 - Health,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",0
103,Sri Lanka,Manage the worsening of under-nutrition and malnutrition due to climate change,NDC 3 - Health,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",0
104,Sri Lanka,"Strengthen surveilance and management of climate-sensitive vector and rodent borne diseases (dengue, malaria, filaria, leishmaniasis and leptospirosis)",NDC 4 - Health,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",0
105,Sri Lanka,"Reduce morbidity and mortality from extreme weather/climate events (floods, droughts, landslides and other climate-related emergencies)",NDC 5 - Health,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",0
106,Sri Lanka,"Enhance the resilience of human settlements and infrastructure through mainstreaming climate change adaptation into national, sub-national and local level physical planning",NDC 1 - Urban Planning & Human Settlements,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",0
107,Sri Lanka,Incorporate Disaster Risk Reduction (Disaster Risk Reduction) into the urban and human settlement planning/implementation in areas of high vulnerability to climate change risks,NDC 2 - Urban Planning & Human Settlements,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",0
108,Sri Lanka,Establish a climate-resilient built environment,NDC 3 - Urban Planning & Human Settlements,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",0
109,Sri Lanka,Minimize the impact of slow onset events (sea-level rise) on coastal settlements and infrastructure,NDC 4 - Urban Planning & Human Settlements,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",0
110,Sri Lanka,Build resilience through sustainable tourism practices and improved risk preparedness in destinations of high climate change vulnerability,NDC 1 - Tourism,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",0
111,Sri Lanka,Introduce risk reduction and risk transfer mechanisms for climate-induced disasters affecting tourism,NDC 2 - Tourism,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",0
112,Sri Lanka,Promote climate resilience in the tourism sector by introducing green building design to all new constructions and refurbishments,NDC 3 - Tourism,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",0
113,Sri Lanka,Conduct a gap analysis to assess the current status and understanding of Loss and Damage,NDC 1 - L&D,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",0
114,Sri Lanka,Strengthen the existing weather and climate forecasting system,NDC 2 - L&D,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",0
115,Sri Lanka,Improve data management systems to record losses and damages per sector,NDC 3 - L&D,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",0
116,Sri Lanka,"Establish an overarching, nationally appropriate, functional institutional mechanism for Loss and Damage in line with the Warsaw International Mechanism for Loss and Damage (WIM)",NDC 4 - L&D,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",0
117,Sri Lanka,Develop a comprehensive Risk Management Global Biodiversity Framework,NDC 5 - L&D,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",0
118,Sri Lanka,Halt the conversion of forests and wetlands to other land cover classes,Target 1,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",1 - Halt the conversion of forests and wetlands to other land cover classes - this relates to the overarching topic of reducing deforestation and promoting sustainable land management practices.
119,Sri Lanka,Restore and improve degraded forest (80% in the dry zone and 20% in the wet zone),Target 2,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",1 - Restore and improve degraded forest
120,Sri Lanka,Increase forest cover from29% to 32%,Target 3,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ","1 - Increase forest cover, which relates to reforestation, afforestation, and forest restoration."
121,Sri Lanka,Reduce rate of soil degradation to improve land productivity and Soil Organic Carbon (SOC) stocks,Target 4,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",1 - Reduce deforestation
122,Sri Lanka,Reduce soil erosion of lands cultivated with annual and plantation crops,Target 5,14,"Land use, land use change, and forestry ","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, agroforestry, and improved soil carbon sequestration. ",0
0,Sri Lanka,Ensure biodiversity inclusive spatial planning and management to prevent biodiversity loss,Draft NBT 1,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",1 - biodiversity inclusive spatial planning and management to prevent biodiversity loss
1,Sri Lanka,Restore 30% of all degraded ecosystems in the island and surrounding sea by 2030,Draft NBT 2,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ","1 - Restore 30% of all degraded ecosystems in the island and surrounding sea by 2030 - This action indirectly supports the overarching topic of preserving biodiversity and ecosystems, as restoring degraded ecosystems is essential for maintaining ecological balance and promoting sustainable practices."
2,Sri Lanka,"Conserve 30% of the island's land, wetlands, and seas",Draft NBT 3,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",1 - Preserve biodiversity and ecosystems
3,Sri Lanka,"Halt species extinction, protect genetic diversity, and manage human-wildlife conflict",Draft NBT 4,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",1 - Preserve biodiversity and ecosystems
4,Sri Lanka,"Ensure sustainable, safe and legal harvesting and trade of wild species",Draft NBT 5,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
5,Sri Lanka,Reduce introduction of Invasive Alien Species (Invasive Alien Species) by 50% and minimize impact,Draft NBT 6,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
6,Sri Lanka,Reduce pollution and manage waste to prevent harm to biodiversity,Draft NBT 7,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",1 - Reduce pollution and manage waste to prevent harm to biodiversity
7,Sri Lanka,Minimize the impact of climate change on biodiversity and build resilience,Draft NBT 8,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",1 - Biodiversity and ecosystems
8,Sri Lanka,Ensure management and use of wild species sustainably and legally to benefit people,Draft NBT 9,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",1 - sustainable consumption
9,Sri Lanka,"Ensure sustainability and conserve biodiversity during agriculture, aquaculture, fisheries, mining, nature-based tourism and forestry",Draft NBT 10,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",1 - sustainable consumption
10,Sri Lanka,"Restore, maintain and enhance nature's contributions to people using nature-based solutions",Draft NBT 11,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",1 - improved waste management
11,Sri Lanka,Enhance urban planning with green and blue spaces for human well-being and biodiversity,Draft NBT 12,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",1 - Improved waste management and biodiversity preservation through urban planning with green and blue spaces.
12,Sri Lanka,"Enable benefit sharing from genetic resources, related digital sequence information, and traditional knowledge",Draft NBT 13,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
13,Sri Lanka,"Integrate biodiversity consideration into national policies, plans and decision-making",Draft NBT 14,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",1 - Improved waste management
14,Sri Lanka,"Enable businesses to assess, disclose and mitigate risks and negative impacts on biodiversity; while benefitting from and supporting biodiversity",Draft NBT 15,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",1 - improved waste management
15,Sri Lanka,"Promote sustainable consumption to reduce waste through education, policies, and communication",Draft NBT 16,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",1 - sustainable consumption
16,Sri Lanka,Strengthen biosafety and distribute the benefits of biotechnology,Draft NBT 17,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
17,Sri Lanka,"Minimize impacts from harmful incentives and abiotic extractions on biodiversity, and scale up positive incentives and alternative solutions",Draft NBT 18,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",1 - improved waste management
18,Sri Lanka,Mobilize adequate funding from all sources to implement the National Biodiversity Strategies and Action Plans and achieve the National Biodiversity Targets by 2030 ,Draft NBT 19,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",1 - National Biodiversity Strategies and Action Plans
19,Sri Lanka,"Enable capacity-building and technology transfer for biodiversity research, conservation, monitoring and cooperation",Draft NBT 20,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",1 - biodiversity and ecosystems
20,Sri Lanka,Manage data and ensure access to accurate knowledge and information to guide biodiversity inclusive decision making and action,Draft NBT 21,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",1 - biodiversity inclusive decision making and action
21,Sri Lanka,Make participation possible for all in decision-making and access to justice and information relating to biodiversity,Draft NBT 22,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",1 - improved waste management
22,Sri Lanka,"Ensure gender equality and a gender-responsive approach for biodiversity conservation, management and sustainable use",Draft NBT 23,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
23,Sri Lanka,"Build capacity for conservation of biodiversity at all its levels, and for sustainable use of bioresources to benefit people",Draft NBT 24,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",1 - sustainable use of bioresources to benefit people
24,Sri Lanka,"Enable the implementation, monitoring, and review of National Biodiversity Strategies and Action Plans activities and achievement of the National Biodiversity Targets by 2030",Draft NBT 25,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",1 - National Biodiversity Strategies and Action Plans activities and achievement of the National Biodiversity Targets by 2030
25,Sri Lanka,"Enhance renewable energy contribution to the national electricity generation mix by increasing Solar Photovoltaics, Wind, Hydro and Sustainable Biomass-based electricity generation (Target: Develop an additional capacity of 3,867MW renewable energy over the Renewable Energy capacity considered in Business as Usual scenario out of which approximately 950MW are on an unconditional basis and 2,917MW on a conditional basis)",NDC 1 - Energy,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
26,Sri Lanka,"Implement Demand Side Management (DSM) measures by promoting energy efficient equipment, technologies and system improvements in a national energy efficiency improvement and conservation (EEI&C) programme",NDC 2 - Energy,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
27,Sri Lanka,Conversion of existing fuel oil-based combined cycle power plants to Natural Gas (NG) and establishment of new NG plants as conditional measures (once the necessary infrastructure is available),NDC 3 - Energy,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
28,Sri Lanka,"Transmission and distribution network efficiency improvements (loss reduction of 0.5% compared with Business as Usual by 2030) as an unconditional measure (Target - approximately 1,848 GWh energy savings)",NDC 4 - Energy,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
29,Sri Lanka,Conduct Research and Development activities to implement pilot-scale projects for Non-Conventional Renewable Energy (Non-Conventional Renewable Energy) sources that have not yet reached commercial maturity and develop other grid supporting infrastructures as conditional measures,NDC 5 - Energy,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
30,Sri Lanka,Transport sector system improved,NDC 1 - Transport,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
31,Sri Lanka,Promote public passenger transport,NDC 2 - Transport,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
32,Sri Lanka,Shift freight to efficient modes,NDC 3 - Transport,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
33,Sri Lanka,Rapid transport for passenger transport,NDC 4 - Transport,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
34,Sri Lanka,Promote non-motorized transport modes,NDC 5 - Transport,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
35,Sri Lanka,Introduce taxes and other instruments to promote public transport,NDC 6 - Transport,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
36,Sri Lanka,Introduce inland water transport modes,NDC 7 - Transport,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
37,Sri Lanka,Modernizing and upgrading of suburban railway,NDC 8 - Transport,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
38,Sri Lanka,Promote electric mobility and hybrid vehicles,NDC 9 - Transport,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
39,Sri Lanka,Improve vehicle fleet efficiency ,NDC 10 - Transport,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
40,Sri Lanka,Road infrastructure development,NDC 11 - Transport,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
41,Sri Lanka,Reduce Greenhouse Gas emissions from the marine sector,NDC 12 - Transport,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
42,Sri Lanka,Generic enabling activities,NDC 13 - Transport,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
43,Sri Lanka,"Continue fuel-switching to sustainable biomass energy and improve user efficiency in selected industrial sub-sectors (tea, rubber, apparel, hotel & tourism, rice processing)",NDC 1 - Industry,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
44,Sri Lanka,Enhance the application of Resource Efficient Cleaner Production (RECP) practices in selected industrial sub-sectors,NDC 2 - Industry,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",1 - improved waste management
45,Sri Lanka,Establish eco-industrial parks and villages,NDC 3 - Industry,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",1 - improved waste management
46,Sri Lanka,Introduce Circular Economy concept to selected industrial sub-sectors and selected industrial zones,NDC 4 - Industry,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",1 - Improved waste management
47,Sri Lanka,Introduce tri-generation facilities to selected industrial parks,NDC 5 - Industry,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
48,Sri Lanka,Incentivize Greenhouse Gas reduction of clinker production in the cement industry,NDC 6 - Industry,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
49,Sri Lanka,Generic enabling activities,NDC 7 - Industry,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
50,Sri Lanka,Improve Circular Economy practices in all Municipal Solid Waste generation sources,NDC 1 - Waste,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",1 - Improved waste management
51,Sri Lanka,Manage biodegradable waste component through biological treatments,NDC 2 - Waste,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",1 - improved waste management
52,Sri Lanka,Introduce energy recovery using non-recyclables and waste which cannot be managed by other means,NDC 3 - Waste,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",1 - improved waste management
53,Sri Lanka,The use of sanitary landfills for the disposal of residual waste will be increased from the current level of 5% to 100% on weight basis,NDC 4 - Waste,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",1 - improved waste management
54,Sri Lanka,Generic enabling activities,NDC 5 - Waste,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
55,Sri Lanka,Increase forest cover of the country up to 32% by 2030,NDC 1 - Forestry,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
56,Sri Lanka,Improve the quality of growing stock of natural forests and plantations,NDC 2 - Forestry,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
57,Sri Lanka,Strengthen catchment protection of major rivers and cascade systems,NDC 3 - Forestry,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
58,Sri Lanka,Improve and increase of Trees Outside Forests,NDC 4 - Forestry,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
59,Sri Lanka,Generic enabling activities,NDC 5 - Forestry,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
60,Sri Lanka,Reduce post-harvest losses and value addition of fruits and vegetables,NDC 1 - Agriculture (mitigation),15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",1 - improved waste management
61,Sri Lanka,Increase crop productivity,NDC 2 - Agriculture (mitigation),15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
62,Sri Lanka,Improve adoption of renewable energy for crop farming/value addition,NDC 3 - Agriculture (mitigation),15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
63,Sri Lanka,"Improve dairy sector productivity by managing herd, herd health, feed and by improving animal comfort and welfare (40% increase of milk yield per cattle by 2030 on unconditional basis and further increase up to 55% on conditional basis. Increase productive milking cow percentage of the herd up to 40% on conditional basis)",NDC 4 - Agriculture (mitigation),15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
