index,Country,Target Text,Target Name,Document,Source,Convention,Doc,Type,Target Textt,index,Themes,Texts,Area,Textt,generated_sample
20,Uzbekistan,"By 2030 scale up positive incentives that support biodiversity conservation and sustainable use, including those that target government-run and private/community-level protected and conserved areas, sustainable land management, nature-positive business, nature-based and ecosystem-based solutions, and infrastructure.",CBD Target 18c,CBD Online Reporting Tool,https://ort.cbd.int/national-targets/analyzer?countries=uz#0.8/0/20,nature,CBDORT,National Biodiversity Targets,"By 2030 scale up positive incentives that support biodiversity conservation and sustainable use, including those that target government-run and private/community-level protected and conserved areas, sustainable land management, nature-positive business, nature-based and ecosystem-based solutions, and infrastructure.",18,Sustainable development and the Sustainable Development Goals (SDGs),"This includes actions that promote inclusive, equitable, and environmentally sustainable development while ensuring that present needs are met without compromising the ability of future generations to meet theirs. It covers the implementation of the 2030 Agenda for Sustainable Development and its 17 SDGs, which integrate social, economic, and environmental dimensions. Efforts include poverty eradication, food and water security, universal access to education and healthcare, sustainable economic growth, sustainable infrastructure and urbanization, responsible consumption and production, access to clean energy, reduction of inequalities, promotion of peace, justice and strong institutions, and fostering partnerships. It also includes aligning national strategies with the SDGs, strengthening institutions to deliver on them, integrating SDG indicators into monitoring and reporting systems, ensuring policy coherence across sectors, and promoting cross-cutting solutions that address multiple goals simultaneously, including biodiversity conservation, climate action, and gender equality.",Additional,"Sustainable development and the Sustainable Development Goals (SDGs) This includes actions that promote inclusive, equitable, and environmentally sustainable development while ensuring that present needs are met without compromising the ability of future generations to meet theirs. It covers the implementation of the 2030 Agenda for Sustainable Development and its 17 SDGs, which integrate social, economic, and environmental dimensions. Efforts include poverty eradication, food and water security, universal access to education and healthcare, sustainable economic growth, sustainable infrastructure and urbanization, responsible consumption and production, access to clean energy, reduction of inequalities, promotion of peace, justice and strong institutions, and fostering partnerships. It also includes aligning national strategies with the SDGs, strengthening institutions to deliver on them, integrating Sustainable Development Goal indicators into monitoring and reporting systems, ensuring policy coherence across sectors, and promoting cross-cutting solutions that address multiple goals simultaneously, including biodiversity conservation, climate action, and gender equality.",1
21,Uzbekistan,"By 2026 develop and initiate implementation of a national biodiversity finance plan, resource mobilization strategy, and associated budgetary and financial tracking measures.",CBD Target 19a,CBD Online Reporting Tool,https://ort.cbd.int/national-targets/analyzer?countries=uz#0.8/0/21,nature,CBDORT,National Biodiversity Targets,"By 2026 develop and initiate implementation of a national biodiversity finance plan, resource mobilization strategy, and associated budgetary and financial tracking measures.",18,Sustainable development and the Sustainable Development Goals (SDGs),"This includes actions that promote inclusive, equitable, and environmentally sustainable development while ensuring that present needs are met without compromising the ability of future generations to meet theirs. It covers the implementation of the 2030 Agenda for Sustainable Development and its 17 SDGs, which integrate social, economic, and environmental dimensions. Efforts include poverty eradication, food and water security, universal access to education and healthcare, sustainable economic growth, sustainable infrastructure and urbanization, responsible consumption and production, access to clean energy, reduction of inequalities, promotion of peace, justice and strong institutions, and fostering partnerships. It also includes aligning national strategies with the SDGs, strengthening institutions to deliver on them, integrating SDG indicators into monitoring and reporting systems, ensuring policy coherence across sectors, and promoting cross-cutting solutions that address multiple goals simultaneously, including biodiversity conservation, climate action, and gender equality.",Additional,"Sustainable development and the Sustainable Development Goals (SDGs) This includes actions that promote inclusive, equitable, and environmentally sustainable development while ensuring that present needs are met without compromising the ability of future generations to meet theirs. It covers the implementation of the 2030 Agenda for Sustainable Development and its 17 SDGs, which integrate social, economic, and environmental dimensions. Efforts include poverty eradication, food and water security, universal access to education and healthcare, sustainable economic growth, sustainable infrastructure and urbanization, responsible consumption and production, access to clean energy, reduction of inequalities, promotion of peace, justice and strong institutions, and fostering partnerships. It also includes aligning national strategies with the SDGs, strengthening institutions to deliver on them, integrating Sustainable Development Goal indicators into monitoring and reporting systems, ensuring policy coherence across sectors, and promoting cross-cutting solutions that address multiple goals simultaneously, including biodiversity conservation, climate action, and gender equality.",0
22,Uzbekistan,"By 2030, increase public budget allocations to biodiversity by at least 15% over current levels.",CBD Target 19b,CBD Online Reporting Tool,https://ort.cbd.int/national-targets/analyzer?countries=uz#0.8/0/22,nature,CBDORT,National Biodiversity Targets,"By 2030, increase public budget allocations to biodiversity by at least 15% over current levels.",18,Sustainable development and the Sustainable Development Goals (SDGs),"This includes actions that promote inclusive, equitable, and environmentally sustainable development while ensuring that present needs are met without compromising the ability of future generations to meet theirs. It covers the implementation of the 2030 Agenda for Sustainable Development and its 17 SDGs, which integrate social, economic, and environmental dimensions. Efforts include poverty eradication, food and water security, universal access to education and healthcare, sustainable economic growth, sustainable infrastructure and urbanization, responsible consumption and production, access to clean energy, reduction of inequalities, promotion of peace, justice and strong institutions, and fostering partnerships. It also includes aligning national strategies with the SDGs, strengthening institutions to deliver on them, integrating SDG indicators into monitoring and reporting systems, ensuring policy coherence across sectors, and promoting cross-cutting solutions that address multiple goals simultaneously, including biodiversity conservation, climate action, and gender equality.",Additional,"Sustainable development and the Sustainable Development Goals (SDGs) This includes actions that promote inclusive, equitable, and environmentally sustainable development while ensuring that present needs are met without compromising the ability of future generations to meet theirs. It covers the implementation of the 2030 Agenda for Sustainable Development and its 17 SDGs, which integrate social, economic, and environmental dimensions. Efforts include poverty eradication, food and water security, universal access to education and healthcare, sustainable economic growth, sustainable infrastructure and urbanization, responsible consumption and production, access to clean energy, reduction of inequalities, promotion of peace, justice and strong institutions, and fostering partnerships. It also includes aligning national strategies with the SDGs, strengthening institutions to deliver on them, integrating Sustainable Development Goal indicators into monitoring and reporting systems, ensuring policy coherence across sectors, and promoting cross-cutting solutions that address multiple goals simultaneously, including biodiversity conservation, climate action, and gender equality.",0
23,Uzbekistan,"By 2030, establish a viable mechanism for retaining, earmarking and reinvesting public revenues and associated income streams in biodiversity conservation, at national and site levels.",CBD Target 19c,CBD Online Reporting Tool,https://ort.cbd.int/national-targets/analyzer?countries=uz#0.8/0/23,nature,CBDORT,National Biodiversity Targets,"By 2030, establish a viable mechanism for retaining, earmarking and reinvesting public revenues and associated income streams in biodiversity conservation, at national and site levels.",18,Sustainable development and the Sustainable Development Goals (SDGs),"This includes actions that promote inclusive, equitable, and environmentally sustainable development while ensuring that present needs are met without compromising the ability of future generations to meet theirs. It covers the implementation of the 2030 Agenda for Sustainable Development and its 17 SDGs, which integrate social, economic, and environmental dimensions. Efforts include poverty eradication, food and water security, universal access to education and healthcare, sustainable economic growth, sustainable infrastructure and urbanization, responsible consumption and production, access to clean energy, reduction of inequalities, promotion of peace, justice and strong institutions, and fostering partnerships. It also includes aligning national strategies with the SDGs, strengthening institutions to deliver on them, integrating SDG indicators into monitoring and reporting systems, ensuring policy coherence across sectors, and promoting cross-cutting solutions that address multiple goals simultaneously, including biodiversity conservation, climate action, and gender equality.",Additional,"Sustainable development and the Sustainable Development Goals (SDGs) This includes actions that promote inclusive, equitable, and environmentally sustainable development while ensuring that present needs are met without compromising the ability of future generations to meet theirs. It covers the implementation of the 2030 Agenda for Sustainable Development and its 17 SDGs, which integrate social, economic, and environmental dimensions. Efforts include poverty eradication, food and water security, universal access to education and healthcare, sustainable economic growth, sustainable infrastructure and urbanization, responsible consumption and production, access to clean energy, reduction of inequalities, promotion of peace, justice and strong institutions, and fostering partnerships. It also includes aligning national strategies with the SDGs, strengthening institutions to deliver on them, integrating Sustainable Development Goal indicators into monitoring and reporting systems, ensuring policy coherence across sectors, and promoting cross-cutting solutions that address multiple goals simultaneously, including biodiversity conservation, climate action, and gender equality.",1
24,Uzbekistan,"By 2030, develop and initiate on at least a pilot basis innovative biodiversity finance mechanisms that are generating new public revenues and private / community-level rewards, such as payments for ecosystem services, nature-themed bonds, biodiversity offsets and credits, nature-themed investment funds and financial products.",CBD Target 19d,CBD Online Reporting Tool,https://ort.cbd.int/national-targets/analyzer?countries=uz#0.8/0/24,nature,CBDORT,National Biodiversity Targets,"By 2030, develop and initiate on at least a pilot basis innovative biodiversity finance mechanisms that are generating new public revenues and private / community-level rewards, such as payments for ecosystem services, nature-themed bonds, biodiversity offsets and credits, nature-themed investment funds and financial products.",18,Sustainable development and the Sustainable Development Goals (SDGs),"This includes actions that promote inclusive, equitable, and environmentally sustainable development while ensuring that present needs are met without compromising the ability of future generations to meet theirs. It covers the implementation of the 2030 Agenda for Sustainable Development and its 17 SDGs, which integrate social, economic, and environmental dimensions. Efforts include poverty eradication, food and water security, universal access to education and healthcare, sustainable economic growth, sustainable infrastructure and urbanization, responsible consumption and production, access to clean energy, reduction of inequalities, promotion of peace, justice and strong institutions, and fostering partnerships. It also includes aligning national strategies with the SDGs, strengthening institutions to deliver on them, integrating SDG indicators into monitoring and reporting systems, ensuring policy coherence across sectors, and promoting cross-cutting solutions that address multiple goals simultaneously, including biodiversity conservation, climate action, and gender equality.",Additional,"Sustainable development and the Sustainable Development Goals (SDGs) This includes actions that promote inclusive, equitable, and environmentally sustainable development while ensuring that present needs are met without compromising the ability of future generations to meet theirs. It covers the implementation of the 2030 Agenda for Sustainable Development and its 17 SDGs, which integrate social, economic, and environmental dimensions. Efforts include poverty eradication, food and water security, universal access to education and healthcare, sustainable economic growth, sustainable infrastructure and urbanization, responsible consumption and production, access to clean energy, reduction of inequalities, promotion of peace, justice and strong institutions, and fostering partnerships. It also includes aligning national strategies with the SDGs, strengthening institutions to deliver on them, integrating Sustainable Development Goal indicators into monitoring and reporting systems, ensuring policy coherence across sectors, and promoting cross-cutting solutions that address multiple goals simultaneously, including biodiversity conservation, climate action, and gender equality.",1
25,Uzbekistan,"By 2030, institute mechanisms to leverage private finance, including blended finance, in support of biodiversity.",CBD Target 19e,CBD Online Reporting Tool,https://ort.cbd.int/national-targets/analyzer?countries=uz#0.8/0/25,nature,CBDORT,National Biodiversity Targets,"By 2030, institute mechanisms to leverage private finance, including blended finance, in support of biodiversity.",18,Sustainable development and the Sustainable Development Goals (SDGs),"This includes actions that promote inclusive, equitable, and environmentally sustainable development while ensuring that present needs are met without compromising the ability of future generations to meet theirs. It covers the implementation of the 2030 Agenda for Sustainable Development and its 17 SDGs, which integrate social, economic, and environmental dimensions. Efforts include poverty eradication, food and water security, universal access to education and healthcare, sustainable economic growth, sustainable infrastructure and urbanization, responsible consumption and production, access to clean energy, reduction of inequalities, promotion of peace, justice and strong institutions, and fostering partnerships. It also includes aligning national strategies with the SDGs, strengthening institutions to deliver on them, integrating SDG indicators into monitoring and reporting systems, ensuring policy coherence across sectors, and promoting cross-cutting solutions that address multiple goals simultaneously, including biodiversity conservation, climate action, and gender equality.",Additional,"Sustainable development and the Sustainable Development Goals (SDGs) This includes actions that promote inclusive, equitable, and environmentally sustainable development while ensuring that present needs are met without compromising the ability of future generations to meet theirs. It covers the implementation of the 2030 Agenda for Sustainable Development and its 17 SDGs, which integrate social, economic, and environmental dimensions. Efforts include poverty eradication, food and water security, universal access to education and healthcare, sustainable economic growth, sustainable infrastructure and urbanization, responsible consumption and production, access to clean energy, reduction of inequalities, promotion of peace, justice and strong institutions, and fostering partnerships. It also includes aligning national strategies with the SDGs, strengthening institutions to deliver on them, integrating Sustainable Development Goal indicators into monitoring and reporting systems, ensuring policy coherence across sectors, and promoting cross-cutting solutions that address multiple goals simultaneously, including biodiversity conservation, climate action, and gender equality.",0
26,Uzbekistan,"By 2030 all levels of the education, scientific research, and technical extension system in Uzbekistan ensures essential understanding of the role biodiversity and ecosystem service play in sustainable human development, and that practical capacity to apply that understanding, as appropriate to specific issues and within specific sectors, exists.",CBD Target 20,CBD Online Reporting Tool,https://ort.cbd.int/national-targets/analyzer?countries=uz#0.8/0/26,nature,CBDORT,National Biodiversity Targets,"By 2030 all levels of the education, scientific research, and technical extension system in the country ensures essential understanding of the role biodiversity and ecosystem service play in sustainable human development, and that practical capacity to apply that understanding, as appropriate to specific issues and within specific sectors, exists.",18,Sustainable development and the Sustainable Development Goals (SDGs),"This includes actions that promote inclusive, equitable, and environmentally sustainable development while ensuring that present needs are met without compromising the ability of future generations to meet theirs. It covers the implementation of the 2030 Agenda for Sustainable Development and its 17 SDGs, which integrate social, economic, and environmental dimensions. Efforts include poverty eradication, food and water security, universal access to education and healthcare, sustainable economic growth, sustainable infrastructure and urbanization, responsible consumption and production, access to clean energy, reduction of inequalities, promotion of peace, justice and strong institutions, and fostering partnerships. It also includes aligning national strategies with the SDGs, strengthening institutions to deliver on them, integrating SDG indicators into monitoring and reporting systems, ensuring policy coherence across sectors, and promoting cross-cutting solutions that address multiple goals simultaneously, including biodiversity conservation, climate action, and gender equality.",Additional,"Sustainable development and the Sustainable Development Goals (SDGs) This includes actions that promote inclusive, equitable, and environmentally sustainable development while ensuring that present needs are met without compromising the ability of future generations to meet theirs. It covers the implementation of the 2030 Agenda for Sustainable Development and its 17 SDGs, which integrate social, economic, and environmental dimensions. Efforts include poverty eradication, food and water security, universal access to education and healthcare, sustainable economic growth, sustainable infrastructure and urbanization, responsible consumption and production, access to clean energy, reduction of inequalities, promotion of peace, justice and strong institutions, and fostering partnerships. It also includes aligning national strategies with the SDGs, strengthening institutions to deliver on them, integrating Sustainable Development Goal indicators into monitoring and reporting systems, ensuring policy coherence across sectors, and promoting cross-cutting solutions that address multiple goals simultaneously, including biodiversity conservation, climate action, and gender equality.",1
27,Uzbekistan,"To ensure through adequate and cost-effective spatial analysis, field monitoring, effective data processing, and subsequent effective presentation, that biodiversity and ecosystem services information and knowledge are accessible to decision-makers, practitioners, and the public, and it is used to guide effective and equitable governance, integrated and participatory management of biodiversity and maintenance of critical ecosystem services.",CBD Target 21a,CBD Online Reporting Tool,https://ort.cbd.int/national-targets/analyzer?countries=uz#0.8/0/27,nature,CBDORT,National Biodiversity Targets,"To ensure through adequate and cost-effective spatial analysis, field monitoring, effective data processing, and subsequent effective presentation, that biodiversity and ecosystem services information and knowledge are accessible to decision-makers, practitioners, and the public, and it is used to guide effective and equitable governance, integrated and participatory management of biodiversity and maintenance of critical ecosystem services.",18,Sustainable development and the Sustainable Development Goals (SDGs),"This includes actions that promote inclusive, equitable, and environmentally sustainable development while ensuring that present needs are met without compromising the ability of future generations to meet theirs. It covers the implementation of the 2030 Agenda for Sustainable Development and its 17 SDGs, which integrate social, economic, and environmental dimensions. Efforts include poverty eradication, food and water security, universal access to education and healthcare, sustainable economic growth, sustainable infrastructure and urbanization, responsible consumption and production, access to clean energy, reduction of inequalities, promotion of peace, justice and strong institutions, and fostering partnerships. It also includes aligning national strategies with the SDGs, strengthening institutions to deliver on them, integrating SDG indicators into monitoring and reporting systems, ensuring policy coherence across sectors, and promoting cross-cutting solutions that address multiple goals simultaneously, including biodiversity conservation, climate action, and gender equality.",Additional,"Sustainable development and the Sustainable Development Goals (SDGs) This includes actions that promote inclusive, equitable, and environmentally sustainable development while ensuring that present needs are met without compromising the ability of future generations to meet theirs. It covers the implementation of the 2030 Agenda for Sustainable Development and its 17 SDGs, which integrate social, economic, and environmental dimensions. Efforts include poverty eradication, food and water security, universal access to education and healthcare, sustainable economic growth, sustainable infrastructure and urbanization, responsible consumption and production, access to clean energy, reduction of inequalities, promotion of peace, justice and strong institutions, and fostering partnerships. It also includes aligning national strategies with the SDGs, strengthening institutions to deliver on them, integrating Sustainable Development Goal indicators into monitoring and reporting systems, ensuring policy coherence across sectors, and promoting cross-cutting solutions that address multiple goals simultaneously, including biodiversity conservation, climate action, and gender equality.",1
28,Uzbekistan,"To strengthen communication, awareness-raising, education, research, and knowledge management.",CBD Target 21b,CBD Online Reporting Tool,https://ort.cbd.int/national-targets/analyzer?countries=uz#0.8/0/28,nature,CBDORT,National Biodiversity Targets,"To strengthen communication, awareness-raising, education, research, and knowledge management.",18,Sustainable development and the Sustainable Development Goals (SDGs),"This includes actions that promote inclusive, equitable, and environmentally sustainable development while ensuring that present needs are met without compromising the ability of future generations to meet theirs. It covers the implementation of the 2030 Agenda for Sustainable Development and its 17 SDGs, which integrate social, economic, and environmental dimensions. Efforts include poverty eradication, food and water security, universal access to education and healthcare, sustainable economic growth, sustainable infrastructure and urbanization, responsible consumption and production, access to clean energy, reduction of inequalities, promotion of peace, justice and strong institutions, and fostering partnerships. It also includes aligning national strategies with the SDGs, strengthening institutions to deliver on them, integrating SDG indicators into monitoring and reporting systems, ensuring policy coherence across sectors, and promoting cross-cutting solutions that address multiple goals simultaneously, including biodiversity conservation, climate action, and gender equality.",Additional,"Sustainable development and the Sustainable Development Goals (SDGs) This includes actions that promote inclusive, equitable, and environmentally sustainable development while ensuring that present needs are met without compromising the ability of future generations to meet theirs. It covers the implementation of the 2030 Agenda for Sustainable Development and its 17 SDGs, which integrate social, economic, and environmental dimensions. Efforts include poverty eradication, food and water security, universal access to education and healthcare, sustainable economic growth, sustainable infrastructure and urbanization, responsible consumption and production, access to clean energy, reduction of inequalities, promotion of peace, justice and strong institutions, and fostering partnerships. It also includes aligning national strategies with the SDGs, strengthening institutions to deliver on them, integrating Sustainable Development Goal indicators into monitoring and reporting systems, ensuring policy coherence across sectors, and promoting cross-cutting solutions that address multiple goals simultaneously, including biodiversity conservation, climate action, and gender equality.",0
29,Uzbekistan,"To strengthen and practically implement measures under the Aahus Convention Governments by 2030 that promote transparency, the rule of law, and good governance, as well as to effectively engage the public in decision-making on diverse environmental matters, including the 2030 Agenda for Sustainable Development with its Sustainable Development Goals, including those on meeting biodiversity needs.",CBD Target 22,CBD Online Reporting Tool,https://ort.cbd.int/national-targets/analyzer?countries=uz#0.8/0/29,nature,CBDORT,National Biodiversity Targets,"To strengthen and practically implement measures under the Aahus Convention Governments by 2030 that promote transparency, the rule of law, and good governance, as well as to effectively engage the public in decision-making on diverse environmental matters, including the 2030 Agenda for Sustainable Development with its Sustainable Development Goals, including those on meeting biodiversity needs.",18,Sustainable development and the Sustainable Development Goals (SDGs),"This includes actions that promote inclusive, equitable, and environmentally sustainable development while ensuring that present needs are met without compromising the ability of future generations to meet theirs. It covers the implementation of the 2030 Agenda for Sustainable Development and its 17 SDGs, which integrate social, economic, and environmental dimensions. Efforts include poverty eradication, food and water security, universal access to education and healthcare, sustainable economic growth, sustainable infrastructure and urbanization, responsible consumption and production, access to clean energy, reduction of inequalities, promotion of peace, justice and strong institutions, and fostering partnerships. It also includes aligning national strategies with the SDGs, strengthening institutions to deliver on them, integrating SDG indicators into monitoring and reporting systems, ensuring policy coherence across sectors, and promoting cross-cutting solutions that address multiple goals simultaneously, including biodiversity conservation, climate action, and gender equality.",Additional,"Sustainable development and the Sustainable Development Goals (SDGs) This includes actions that promote inclusive, equitable, and environmentally sustainable development while ensuring that present needs are met without compromising the ability of future generations to meet theirs. It covers the implementation of the 2030 Agenda for Sustainable Development and its 17 SDGs, which integrate social, economic, and environmental dimensions. Efforts include poverty eradication, food and water security, universal access to education and healthcare, sustainable economic growth, sustainable infrastructure and urbanization, responsible consumption and production, access to clean energy, reduction of inequalities, promotion of peace, justice and strong institutions, and fostering partnerships. It also includes aligning national strategies with the SDGs, strengthening institutions to deliver on them, integrating Sustainable Development Goal indicators into monitoring and reporting systems, ensuring policy coherence across sectors, and promoting cross-cutting solutions that address multiple goals simultaneously, including biodiversity conservation, climate action, and gender equality.",1
30,Uzbekistan,"Ensure gender equality in the implementation of the Framework through a gender-responsive approach, where all women and girls have equal opportunity and capacity to contribute to the three objectives of the Convention, including by recognizing their equal rights and access to land and natural resources and their full, equitable, meaningful and informed participation and leadership at all levels of action, engagement, policy and decision-making related to biodiversity.",CBD Target 23,CBD Online Reporting Tool,https://ort.cbd.int/national-targets/analyzer?countries=uz#0.8/0/30,nature,CBDORT,National Biodiversity Targets,"Ensure gender equality in the implementation of the Global Biodiversity Framework through a gender-responsive approach, where all women and girls have equal opportunity and capacity to contribute to the three objectives of the Convention, including by recognizing their equal rights and access to land and natural resources and their full, equitable, meaningful and informed participation and leadership at all levels of action, engagement, policy and decision-making related to biodiversity.",18,Sustainable development and the Sustainable Development Goals (SDGs),"This includes actions that promote inclusive, equitable, and environmentally sustainable development while ensuring that present needs are met without compromising the ability of future generations to meet theirs. It covers the implementation of the 2030 Agenda for Sustainable Development and its 17 SDGs, which integrate social, economic, and environmental dimensions. Efforts include poverty eradication, food and water security, universal access to education and healthcare, sustainable economic growth, sustainable infrastructure and urbanization, responsible consumption and production, access to clean energy, reduction of inequalities, promotion of peace, justice and strong institutions, and fostering partnerships. It also includes aligning national strategies with the SDGs, strengthening institutions to deliver on them, integrating SDG indicators into monitoring and reporting systems, ensuring policy coherence across sectors, and promoting cross-cutting solutions that address multiple goals simultaneously, including biodiversity conservation, climate action, and gender equality.",Additional,"Sustainable development and the Sustainable Development Goals (SDGs) This includes actions that promote inclusive, equitable, and environmentally sustainable development while ensuring that present needs are met without compromising the ability of future generations to meet theirs. It covers the implementation of the 2030 Agenda for Sustainable Development and its 17 SDGs, which integrate social, economic, and environmental dimensions. Efforts include poverty eradication, food and water security, universal access to education and healthcare, sustainable economic growth, sustainable infrastructure and urbanization, responsible consumption and production, access to clean energy, reduction of inequalities, promotion of peace, justice and strong institutions, and fostering partnerships. It also includes aligning national strategies with the SDGs, strengthening institutions to deliver on them, integrating Sustainable Development Goal indicators into monitoring and reporting systems, ensuring policy coherence across sectors, and promoting cross-cutting solutions that address multiple goals simultaneously, including biodiversity conservation, climate action, and gender equality.",1
31,Uzbekistan,"Improving energy efficiency and the use of natural resources, the energy efficiency of the basic sectors of the economy, diversification of energy resources consumption, and development of using renewable energy sources.",BTR1 Target 1,BTR1 of ,https://unfccc.int/sites/default/files/resource/BTR1_Uzbekistan_eng.pdf,climate,BTR,Other targets,"Improving energy efficiency and the use of natural resources, the energy efficiency of the basic sectors of the economy, diversification of energy resources consumption, and development of using renewable energy sources.",18,Sustainable development and the Sustainable Development Goals (SDGs),"This includes actions that promote inclusive, equitable, and environmentally sustainable development while ensuring that present needs are met without compromising the ability of future generations to meet theirs. It covers the implementation of the 2030 Agenda for Sustainable Development and its 17 SDGs, which integrate social, economic, and environmental dimensions. Efforts include poverty eradication, food and water security, universal access to education and healthcare, sustainable economic growth, sustainable infrastructure and urbanization, responsible consumption and production, access to clean energy, reduction of inequalities, promotion of peace, justice and strong institutions, and fostering partnerships. It also includes aligning national strategies with the SDGs, strengthening institutions to deliver on them, integrating SDG indicators into monitoring and reporting systems, ensuring policy coherence across sectors, and promoting cross-cutting solutions that address multiple goals simultaneously, including biodiversity conservation, climate action, and gender equality.",Additional,"Sustainable development and the Sustainable Development Goals (SDGs) This includes actions that promote inclusive, equitable, and environmentally sustainable development while ensuring that present needs are met without compromising the ability of future generations to meet theirs. It covers the implementation of the 2030 Agenda for Sustainable Development and its 17 SDGs, which integrate social, economic, and environmental dimensions. Efforts include poverty eradication, food and water security, universal access to education and healthcare, sustainable economic growth, sustainable infrastructure and urbanization, responsible consumption and production, access to clean energy, reduction of inequalities, promotion of peace, justice and strong institutions, and fostering partnerships. It also includes aligning national strategies with the SDGs, strengthening institutions to deliver on them, integrating Sustainable Development Goal indicators into monitoring and reporting systems, ensuring policy coherence across sectors, and promoting cross-cutting solutions that address multiple goals simultaneously, including biodiversity conservation, climate action, and gender equality.",0
32,Uzbekistan,"Taking measures to mitigate the effects of the environmental crisis in the Aral Sea region and strengthening international cooperation in the field of green economy with the participation of IFIs. Adapting to and mitigating climate change, improving the efficiency of natural resource use and preserving natural ecosystems; developing financial and non-financial mechanisms to support the green economy.",BTR1 Target 2,BTR1 of ,https://unfccc.int/sites/default/files/resource/BTR1_Uzbekistan_eng.pdf,climate,BTR,Other targets,"Taking measures to mitigate the effects of the environmental crisis in the Aral Sea region and strengthening international cooperation in the field of green economy with the participation of IFIs. Adapting to and mitigating climate change, improving the efficiency of natural resource use and preserving natural ecosystems; developing financial and non-financial mechanisms to support the green economy.",18,Sustainable development and the Sustainable Development Goals (SDGs),"This includes actions that promote inclusive, equitable, and environmentally sustainable development while ensuring that present needs are met without compromising the ability of future generations to meet theirs. It covers the implementation of the 2030 Agenda for Sustainable Development and its 17 SDGs, which integrate social, economic, and environmental dimensions. Efforts include poverty eradication, food and water security, universal access to education and healthcare, sustainable economic growth, sustainable infrastructure and urbanization, responsible consumption and production, access to clean energy, reduction of inequalities, promotion of peace, justice and strong institutions, and fostering partnerships. It also includes aligning national strategies with the SDGs, strengthening institutions to deliver on them, integrating SDG indicators into monitoring and reporting systems, ensuring policy coherence across sectors, and promoting cross-cutting solutions that address multiple goals simultaneously, including biodiversity conservation, climate action, and gender equality.",Additional,"Sustainable development and the Sustainable Development Goals (SDGs) This includes actions that promote inclusive, equitable, and environmentally sustainable development while ensuring that present needs are met without compromising the ability of future generations to meet theirs. It covers the implementation of the 2030 Agenda for Sustainable Development and its 17 SDGs, which integrate social, economic, and environmental dimensions. Efforts include poverty eradication, food and water security, universal access to education and healthcare, sustainable economic growth, sustainable infrastructure and urbanization, responsible consumption and production, access to clean energy, reduction of inequalities, promotion of peace, justice and strong institutions, and fostering partnerships. It also includes aligning national strategies with the SDGs, strengthening institutions to deliver on them, integrating Sustainable Development Goal indicators into monitoring and reporting systems, ensuring policy coherence across sectors, and promoting cross-cutting solutions that address multiple goals simultaneously, including biodiversity conservation, climate action, and gender equality.",1
33,Uzbekistan,"Accelerate the development of the national economy and ensure energy saving and active introduction of green economy technologies (Target 31: Implement the water resources management reform and water conservation program, including saving at least 7 billion m3 of water through efficient water use)",BTR1 Target 3,BTR1 of ,https://unfccc.int/sites/default/files/resource/BTR1_Uzbekistan_eng.pdf,climate,BTR,Other targets,"Accelerate the development of the national economy and ensure energy saving and active introduction of green economy technologies (Target 31: Implement the water resources management reform and water conservation program, including saving at least 7 billion m3 of water through efficient water use)",18,Sustainable development and the Sustainable Development Goals (SDGs),"This includes actions that promote inclusive, equitable, and environmentally sustainable development while ensuring that present needs are met without compromising the ability of future generations to meet theirs. It covers the implementation of the 2030 Agenda for Sustainable Development and its 17 SDGs, which integrate social, economic, and environmental dimensions. Efforts include poverty eradication, food and water security, universal access to education and healthcare, sustainable economic growth, sustainable infrastructure and urbanization, responsible consumption and production, access to clean energy, reduction of inequalities, promotion of peace, justice and strong institutions, and fostering partnerships. It also includes aligning national strategies with the SDGs, strengthening institutions to deliver on them, integrating SDG indicators into monitoring and reporting systems, ensuring policy coherence across sectors, and promoting cross-cutting solutions that address multiple goals simultaneously, including biodiversity conservation, climate action, and gender equality.",Additional,"Sustainable development and the Sustainable Development Goals (SDGs) This includes actions that promote inclusive, equitable, and environmentally sustainable development while ensuring that present needs are met without compromising the ability of future generations to meet theirs. It covers the implementation of the 2030 Agenda for Sustainable Development and its 17 SDGs, which integrate social, economic, and environmental dimensions. Efforts include poverty eradication, food and water security, universal access to education and healthcare, sustainable economic growth, sustainable infrastructure and urbanization, responsible consumption and production, access to clean energy, reduction of inequalities, promotion of peace, justice and strong institutions, and fostering partnerships. It also includes aligning national strategies with the SDGs, strengthening institutions to deliver on them, integrating Sustainable Development Goal indicators into monitoring and reporting systems, ensuring policy coherence across sectors, and promoting cross-cutting solutions that address multiple goals simultaneously, including biodiversity conservation, climate action, and gender equality.",0
